Date,Company,Price,Daily_Return,Volume_M
2022-04-11,Apple,164.88,-0.075,96.8
2022-04-12,Apple,165.67,0.479,71.1
2022-04-13,Apple,164.4,-0.767,100.9
2022-04-14,Apple,163.44,-0.586,70.0
2022-04-15,Apple,161.54,-1.157,115.2
2022-04-18,Apple,160.35,-0.742,91.1
2022-04-19,Apple,160.19,-0.096,76.8
2022-04-20,Apple,160.51,0.199,93.4
2022-04-21,Apple,158.67,-1.145,32.9
2022-04-22,Apple,159.11,0.275,46.2
2022-04-25,Apple,160.15,0.658,44.2
2022-04-26,Apple,159.99,-0.104,84.3
2022-04-27,Apple,161.69,1.066,132.0
2022-04-28,Apple,159.98,-1.061,146.9
2022-04-29,Apple,157.68,-1.438,99.1
2022-05-02,Apple,154.74,-1.863,95.0
2022-05-03,Apple,155.88,0.737,26.0
2022-05-04,Apple,155.97,0.057,63.7
2022-05-05,Apple,155.17,-0.513,56.4
2022-05-06,Apple,154.78,-0.249,61.4
2022-05-09,Apple,152.67,-1.367,75.0
2022-05-10,Apple,154.94,1.489,65.8
2022-05-11,Apple,154.36,-0.376,20.6
2022-05-12,Apple,153.75,-0.394,102.4
2022-05-13,Apple,153.9,0.098,47.8
2022-05-16,Apple,153.75,-0.098,87.2
2022-05-17,Apple,153.28,-0.303,142.2
2022-05-18,Apple,151.58,-1.109,52.4
2022-05-19,Apple,151.43,-0.104,4.1
2022-05-20,Apple,152.99,1.031,71.4
2022-05-23,Apple,153.91,0.601,113.0
2022-05-24,Apple,155.14,0.803,138.8
2022-05-25,Apple,153.78,-0.876,43.1
2022-05-26,Apple,151.86,-1.251,94.9
2022-05-27,Apple,151.01,-0.562,66.0
2022-05-30,Apple,150.38,-0.412,76.8
2022-05-31,Apple,151.02,0.425,159.3
2022-06-01,Apple,148.33,-1.783,34.9
2022-06-02,Apple,149.5,0.788,87.6
2022-06-03,Apple,148.67,-0.555,94.0
2022-06-06,Apple,147.54,-0.761,112.6
2022-06-07,Apple,145.74,-1.216,82.9
2022-06-08,Apple,143.25,-1.713,89.2
2022-06-09,Apple,143.63,0.265,68.3
2022-06-10,Apple,143.16,-0.323,88.1
2022-06-13,Apple,141.17,-1.393,69.7
2022-06-14,Apple,139.22,-1.385,98.6
2022-06-15,Apple,138.36,-0.612,68.9
2022-06-16,Apple,139.76,1.009,91.3
2022-06-17,Apple,139.03,-0.524,79.1
2022-06-20,Apple,136.95,-1.493,113.8
2022-06-21,Apple,136.29,-0.482,78.5
2022-06-22,Apple,135.63,-0.487,26.8
2022-06-23,Apple,132.4,-2.381,117.9
2022-06-24,Apple,132.03,-0.278,52.8
2022-06-27,Apple,131.5,-0.4,60.4
2022-06-28,Apple,131.98,0.361,62.1
2022-06-29,Apple,133.71,1.311,121.2
2022-06-30,Apple,134.71,0.748,15.9
2022-07-01,Apple,134.24,-0.349,174.1
2022-07-04,Apple,132.9,-0.993,111.7
2022-07-05,Apple,135.54,1.987,86.7
2022-07-06,Apple,135.51,-0.023,78.4
2022-07-07,Apple,135.46,-0.039,88.6
2022-07-08,Apple,135.39,-0.05,95.6
2022-07-11,Apple,135.59,0.146,99.4
2022-07-12,Apple,135.44,-0.109,96.7
2022-07-13,Apple,134.85,-0.434,82.7
2022-07-14,Apple,134.32,-0.396,74.1
2022-07-15,Apple,134.36,0.031,75.5
2022-07-18,Apple,133.87,-0.362,74.2
2022-07-19,Apple,133.23,-0.482,114.0
2022-07-20,Apple,133.48,0.187,97.8
2022-07-21,Apple,133.36,-0.089,8.2
2022-07-22,Apple,135.14,1.339,99.7
2022-07-25,Apple,132.49,-1.962,85.8
2022-07-26,Apple,133.85,1.029,79.4
2022-07-27,Apple,135.41,1.165,68.3
2022-07-28,Apple,133.41,-1.477,113.7
2022-07-29,Apple,133.29,-0.094,108.4
2022-08-01,Apple,133.15,-0.108,56.8
2022-08-02,Apple,131.91,-0.925,92.2
2022-08-03,Apple,131.36,-0.418,50.9
2022-08-04,Apple,130.47,-0.676,38.6
2022-08-05,Apple,132.6,1.631,61.2
2022-08-08,Apple,133.89,0.974,105.9
2022-08-09,Apple,135.57,1.25,108.6
2022-08-10,Apple,136.67,0.809,95.4
2022-08-11,Apple,135.75,-0.669,101.8
2022-08-12,Apple,135.5,-0.185,95.5
2022-08-15,Apple,136.35,0.629,60.8
2022-08-16,Apple,135.35,-0.738,93.0
2022-08-17,Apple,136.44,0.811,104.0
2022-08-18,Apple,136.5,0.045,102.6
2022-08-19,Apple,136.42,-0.064,115.7
2022-08-22,Apple,137.52,0.807,101.2
2022-08-23,Apple,138.33,0.59,90.5
2022-08-24,Apple,138.25,-0.059,112.1
2022-08-25,Apple,139.85,1.16,79.2
2022-08-26,Apple,138.96,-0.64,53.5
2022-08-29,Apple,139.95,0.713,75.1
2022-08-30,Apple,140.91,0.689,57.7
2022-08-31,Apple,140.85,-0.041,59.7
2022-09-01,Apple,141.5,0.463,75.7
2022-09-02,Apple,140.37,-0.804,56.2
2022-09-05,Apple,141.67,0.93,70.8
2022-09-06,Apple,141.71,0.03,23.2
2022-09-07,Apple,141.36,-0.248,86.4
2022-09-08,Apple,142.78,1.004,80.0
2022-09-09,Apple,142.19,-0.412,55.5
2022-09-12,Apple,140.8,-0.982,99.8
2022-09-13,Apple,139.24,-1.11,108.1
2022-09-14,Apple,140.08,0.604,31.8
2022-09-15,Apple,138.8,-0.915,57.1
2022-09-16,Apple,140.89,1.508,56.9
2022-09-19,Apple,138.67,-1.573,51.8
2022-09-20,Apple,140.66,1.433,104.9
2022-09-21,Apple,140.97,0.221,74.2
2022-09-22,Apple,140.91,-0.041,72.1
2022-09-23,Apple,140.33,-0.414,19.9
2022-09-26,Apple,140.78,0.325,99.1
2022-09-27,Apple,140.73,-0.042,42.8
2022-09-28,Apple,141.93,0.857,81.8
2022-09-29,Apple,141.99,0.044,88.3
2022-09-30,Apple,142.07,0.054,120.8
2022-10-03,Apple,141.54,-0.375,40.7
2022-10-04,Apple,141.33,-0.149,10.6
2022-10-05,Apple,141.5,0.124,85.5
2022-10-06,Apple,139.38,-1.497,134.0
2022-10-07,Apple,137.67,-1.228,117.2
2022-10-10,Apple,138.25,0.421,86.3
2022-10-11,Apple,138.18,-0.054,65.3
2022-10-12,Apple,137.69,-0.352,104.2
2022-10-13,Apple,137.41,-0.206,50.8
2022-10-14,Apple,137.47,0.043,94.3
2022-10-17,Apple,136.53,-0.679,95.2
2022-10-18,Apple,135.33,-0.881,111.8
2022-10-19,Apple,135.17,-0.119,162.8
2022-10-20,Apple,133.73,-1.065,91.8
2022-10-21,Apple,133.77,0.027,64.7
2022-10-24,Apple,131.55,-1.659,79.2
2022-10-25,Apple,132.21,0.503,26.9
2022-10-26,Apple,132.27,0.047,59.2
2022-10-27,Apple,132.09,-0.136,67.7
2022-10-28,Apple,132.67,0.437,64.3
2022-10-31,Apple,133.97,0.979,84.6
2022-11-01,Apple,134.57,0.447,55.3
2022-11-02,Apple,132.1,-1.829,113.6
2022-11-03,Apple,130.26,-1.394,80.0
2022-11-04,Apple,129.11,-0.882,79.7
2022-11-07,Apple,128.64,-0.37,70.2
2022-11-08,Apple,128.66,0.018,84.7
2022-11-09,Apple,127.41,-0.976,104.8
2022-11-10,Apple,127.08,-0.254,54.0
2022-11-11,Apple,125.8,-1.005,60.3
2022-11-14,Apple,124.68,-0.893,70.9
2022-11-15,Apple,122.78,-1.523,39.6
2022-11-16,Apple,121.38,-1.143,55.4
2022-11-17,Apple,119.58,-1.481,65.7
2022-11-18,Apple,118.17,-1.184,106.2
2022-11-21,Apple,118.68,0.435,87.9
2022-11-22,Apple,117.3,-1.159,85.8
2022-11-23,Apple,119.32,1.717,105.5
2022-11-24,Apple,119.31,-0.005,75.9
2022-11-25,Apple,119.02,-0.247,91.7
2022-11-28,Apple,117.74,-1.071,76.9
2022-11-29,Apple,117.95,0.176,88.0
2022-11-30,Apple,116.96,-0.835,62.5
2022-12-01,Apple,116.65,-0.272,6.8
2022-12-02,Apple,118.63,1.701,76.0
2022-12-05,Apple,118.12,-0.429,122.7
2022-12-06,Apple,118.8,0.579,107.8
2022-12-07,Apple,117.75,-0.89,109.0
2022-12-08,Apple,117.34,-0.347,117.1
2022-12-09,Apple,118.65,1.116,82.7
2022-12-12,Apple,117.71,-0.792,85.9
2022-12-13,Apple,119.09,1.177,61.5
2022-12-14,Apple,119.45,0.303,70.5
2022-12-15,Apple,118.62,-0.696,98.5
2022-12-16,Apple,118.95,0.275,116.1
2022-12-19,Apple,119.62,0.567,75.8
2022-12-20,Apple,119.99,0.304,66.5
2022-12-21,Apple,118.28,-1.421,80.0
2022-12-22,Apple,117.41,-0.733,98.0
2022-12-23,Apple,117.03,-0.33,36.7
2022-12-26,Apple,116.83,-0.17,11.1
2022-12-27,Apple,117.31,0.41,63.5
2022-12-28,Apple,117.4,0.078,43.4
2022-12-29,Apple,116.1,-1.101,64.8
2022-12-30,Apple,116.44,0.291,75.6
2023-01-02,Apple,117.03,0.502,66.4
2023-01-03,Apple,117.6,0.488,123.6
2023-01-04,Apple,118.7,0.933,89.8
2023-01-05,Apple,119.6,0.759,89.0
2023-01-06,Apple,120.17,0.482,98.7
2023-01-09,Apple,120.27,0.082,45.8
2023-01-10,Apple,118.88,-1.161,111.2
2023-01-11,Apple,119.5,0.529,77.7
2023-01-12,Apple,119.95,0.373,100.1
2023-01-13,Apple,120.48,0.445,47.8
2023-01-16,Apple,119.56,-0.771,33.4
2023-01-17,Apple,118.84,-0.595,104.5
2023-01-18,Apple,120.19,1.136,91.3
2023-01-19,Apple,120.52,0.274,52.9
2023-01-20,Apple,121.58,0.873,53.9
2023-01-23,Apple,122.02,0.364,113.8
2023-01-24,Apple,122.48,0.382,44.3
2023-01-25,Apple,123.87,1.131,129.3
2023-01-26,Apple,123.84,-0.024,53.0
2023-01-27,Apple,124.44,0.481,99.2
2023-01-30,Apple,124.49,0.047,70.1
2023-01-31,Apple,124.6,0.083,98.1
2023-02-01,Apple,124.84,0.196,63.7
2023-02-02,Apple,125.63,0.635,75.1
2023-02-03,Apple,125.74,0.083,81.2
2023-02-06,Apple,127.61,1.492,49.9
2023-02-07,Apple,127.32,-0.229,102.2
2023-02-08,Apple,127.76,0.347,64.6
2023-02-09,Apple,127.96,0.153,73.1
2023-02-10,Apple,130.11,1.684,50.2
2023-02-13,Apple,131.0,0.679,3.1
2023-02-14,Apple,132.78,1.361,74.3
2023-02-15,Apple,131.91,-0.654,152.4
2023-02-16,Apple,132.91,0.755,103.5
2023-02-17,Apple,134.59,1.263,79.4
2023-02-20,Apple,135.42,0.616,72.1
2023-02-21,Apple,137.33,1.414,80.7
2023-02-22,Apple,137.53,0.142,96.4
2023-02-23,Apple,139.86,1.7,44.6
2023-02-24,Apple,143.26,2.429,113.4
2023-02-27,Apple,143.65,0.273,101.5
2023-02-28,Apple,143.95,0.208,101.5
2023-03-01,Apple,146.46,1.742,93.2
2023-03-02,Apple,149.16,1.846,80.6
2023-03-03,Apple,149.38,0.147,100.2
2023-03-06,Apple,149.72,0.229,97.8
2023-03-07,Apple,150.23,0.339,69.4
2023-03-08,Apple,149.46,-0.512,62.8
2023-03-09,Apple,149.2,-0.174,83.1
2023-03-10,Apple,148.83,-0.245,126.5
2023-03-13,Apple,148.75,-0.059,42.8
2023-03-14,Apple,149.53,0.526,36.0
2023-03-15,Apple,150.63,0.739,84.9
2023-03-16,Apple,153.35,1.802,81.5
2023-03-17,Apple,152.95,-0.257,85.2
2023-03-20,Apple,154.99,1.333,87.3
2023-03-21,Apple,155.55,0.361,73.3
2023-03-22,Apple,156.31,0.488,124.7
2023-03-23,Apple,157.98,1.066,32.0
2023-03-24,Apple,157.37,-0.383,55.1
2023-03-27,Apple,158.66,0.818,76.9
2023-03-28,Apple,159.67,0.637,30.7
2023-03-29,Apple,161.1,0.893,74.7
2023-03-30,Apple,162.26,0.722,129.8
2023-03-31,Apple,166.28,2.475,80.6
2023-04-03,Apple,166.21,-0.037,86.9
2023-04-04,Apple,166.28,0.04,42.2
2023-04-05,Apple,166.21,-0.041,61.5
2023-04-06,Apple,166.22,0.005,68.7
2023-04-07,Apple,166.11,-0.068,70.5
2023-04-10,Apple,168.42,1.394,118.4
2023-04-11,Apple,171.07,1.575,96.7
2023-04-12,Apple,171.01,-0.038,46.7
2023-04-13,Apple,170.57,-0.255,87.4
2023-04-14,Apple,171.91,0.783,94.9
2023-04-17,Apple,171.83,-0.047,114.2
2023-04-18,Apple,173.37,0.898,127.4
2023-04-19,Apple,174.31,0.544,49.5
2023-04-20,Apple,172.86,-0.837,55.7
2023-04-21,Apple,175.65,1.616,42.3
2023-04-24,Apple,178.83,1.81,73.0
2023-04-25,Apple,178.58,-0.14,94.0
2023-04-26,Apple,178.63,0.032,109.6
2023-04-27,Apple,179.64,0.565,77.7
2023-04-28,Apple,180.72,0.597,70.4
2023-05-01,Apple,182.25,0.85,84.6
2023-05-02,Apple,185.79,1.939,54.9
2023-05-03,Apple,186.09,0.164,142.7
2023-05-04,Apple,185.46,-0.34,31.8
2023-05-05,Apple,183.96,-0.81,85.5
2023-05-08,Apple,183.4,-0.301,140.7
2023-05-09,Apple,183.86,0.249,80.2
2023-05-10,Apple,187.02,1.719,74.3
2023-05-11,Apple,186.73,-0.153,69.3
2023-05-12,Apple,187.54,0.434,74.6
2023-05-15,Apple,187.98,0.233,121.2
2023-05-16,Apple,190.23,1.197,13.6
2023-05-17,Apple,194.57,2.279,126.0
2023-05-18,Apple,194.18,-0.2,37.3
2023-05-19,Apple,193.84,-0.175,72.0
2023-05-22,Apple,195.87,1.05,67.1
2023-05-23,Apple,197.34,0.75,97.7
2023-05-24,Apple,200.67,1.686,32.1
2023-05-25,Apple,201.98,0.656,93.9
2023-05-26,Apple,201.77,-0.108,140.7
2023-05-29,Apple,203.07,0.647,39.1
2023-05-30,Apple,205.22,1.057,85.7
2023-05-31,Apple,206.89,0.817,60.1
2023-06-01,Apple,208.05,0.557,92.8
2023-06-02,Apple,210.13,1.0,80.6
2023-06-05,Apple,212.39,1.076,60.8
2023-06-06,Apple,215.02,1.24,94.6
2023-06-07,Apple,216.4,0.64,134.1
2023-06-08,Apple,216.35,-0.022,74.3
2023-06-09,Apple,216.83,0.222,101.6
2023-06-12,Apple,219.15,1.067,41.2
2023-06-13,Apple,217.91,-0.563,51.3
2023-06-14,Apple,218.73,0.377,94.2
2023-06-15,Apple,218.21,-0.241,124.5
2023-06-16,Apple,218.4,0.089,90.7
2023-06-19,Apple,220.77,1.086,70.6
2023-06-20,Apple,221.22,0.203,80.0
2023-06-21,Apple,221.4,0.079,42.5
2023-06-22,Apple,219.07,-1.048,98.1
2023-06-23,Apple,220.44,0.625,106.5
2023-06-26,Apple,221.62,0.536,66.4
2023-06-27,Apple,225.51,1.756,65.9
2023-06-28,Apple,224.96,-0.244,88.0
2023-06-29,Apple,225.34,0.169,66.9
2023-06-30,Apple,225.76,0.185,78.0
2023-07-03,Apple,228.57,1.247,143.0
2023-07-04,Apple,228.33,-0.108,72.6
2023-07-05,Apple,228.75,0.184,69.2
2023-07-06,Apple,229.75,0.44,60.6
2023-07-07,Apple,229.97,0.094,102.3
2023-07-10,Apple,229.01,-0.418,74.6
2023-07-11,Apple,229.21,0.086,60.5
2023-07-12,Apple,231.01,0.786,119.6
2023-07-13,Apple,228.93,-0.9,122.6
2023-07-14,Apple,228.97,0.017,62.0
2023-07-17,Apple,227.47,-0.653,24.0
2023-07-18,Apple,229.43,0.859,110.2
2023-07-19,Apple,226.41,-1.316,59.5
2023-07-20,Apple,225.15,-0.557,103.7
2023-07-21,Apple,225.56,0.185,20.9
2023-07-24,Apple,228.13,1.137,106.8
2023-07-25,Apple,227.72,-0.179,43.7
2023-07-26,Apple,226.42,-0.573,101.9
2023-07-27,Apple,229.54,1.38,80.4
2023-07-28,Apple,226.58,-1.289,51.4
2023-07-31,Apple,222.31,-1.883,67.8
2023-08-01,Apple,222.77,0.207,100.6
2023-08-02,Apple,221.55,-0.549,83.2
2023-08-03,Apple,219.41,-0.964,97.5
2023-08-04,Apple,220.32,0.413,139.3
2023-08-07,Apple,220.41,0.038,33.1
2023-08-08,Apple,219.07,-0.608,128.5
2023-08-09,Apple,216.49,-1.178,83.1
2023-08-10,Apple,217.65,0.537,53.0
2023-08-11,Apple,218.43,0.357,40.1
2023-08-14,Apple,217.89,-0.244,74.3
2023-08-15,Apple,220.77,1.321,107.6
2023-08-16,Apple,218.53,-1.017,76.2
2023-08-17,Apple,215.52,-1.377,125.3
2023-08-18,Apple,213.97,-0.717,36.5
2023-08-21,Apple,213.54,-0.202,79.6
2023-08-22,Apple,213.6,0.03,42.4
2023-08-23,Apple,212.84,-0.357,90.9
2023-08-24,Apple,213.1,0.118,106.6
2023-08-25,Apple,210.63,-1.156,67.4
2023-08-28,Apple,212.74,1.0,1.9
2023-08-29,Apple,212.26,-0.224,86.0
2023-08-30,Apple,213.83,0.741,93.1
2023-08-31,Apple,214.09,0.121,92.1
2023-09-01,Apple,214.55,0.215,117.1
2023-09-04,Apple,215.21,0.309,47.9
2023-09-05,Apple,215.68,0.214,100.4
2023-09-06,Apple,216.48,0.374,115.8
2023-09-07,Apple,218.5,0.931,26.6
2023-09-08,Apple,218.55,0.025,89.6
2023-09-11,Apple,219.52,0.441,64.9
2023-09-12,Apple,219.09,-0.194,77.6
2023-09-13,Apple,221.37,1.04,90.4
2023-09-14,Apple,219.93,-0.651,65.4
2023-09-15,Apple,222.88,1.343,59.7
2023-09-18,Apple,222.59,-0.132,81.0
2023-09-19,Apple,219.85,-1.231,47.4
2023-09-20,Apple,219.88,0.015,47.4
2023-09-21,Apple,218.51,-0.623,100.4
2023-09-22,Apple,219.82,0.601,45.5
2023-09-25,Apple,218.53,-0.586,100.0
2023-09-26,Apple,217.63,-0.414,93.9
2023-09-27,Apple,214.26,-1.549,28.2
2023-09-28,Apple,213.4,-0.402,59.7
2023-09-29,Apple,209.23,-1.952,115.8
2023-10-02,Apple,206.55,-1.282,50.6
2023-10-03,Apple,207.78,0.596,66.1
2023-10-04,Apple,209.08,0.625,93.9
2023-10-05,Apple,209.79,0.344,103.5
2023-10-06,Apple,208.2,-0.759,72.5
2023-10-09,Apple,208.16,-0.019,62.1
2023-10-10,Apple,208.21,0.024,122.7
2023-10-11,Apple,206.37,-0.888,132.2
2023-10-12,Apple,208.95,1.252,109.4
2023-10-13,Apple,210.52,0.753,82.6
2023-10-16,Apple,210.27,-0.122,55.8
2023-10-17,Apple,210.44,0.083,55.1
2023-10-18,Apple,210.93,0.234,95.7
2023-10-19,Apple,207.66,-1.549,92.6
2023-10-20,Apple,207.41,-0.12,122.0
2023-10-23,Apple,206.45,-0.462,99.5
2023-10-24,Apple,204.98,-0.712,34.9
2023-10-25,Apple,204.71,-0.134,111.6
2023-10-26,Apple,207.87,1.544,50.1
2023-10-27,Apple,209.14,0.612,68.5
2023-10-30,Apple,208.4,-0.355,87.5
2023-10-31,Apple,209.58,0.564,139.9
2023-11-01,Apple,212.16,1.234,173.3
2023-11-02,Apple,213.97,0.852,98.2
2023-11-03,Apple,214.31,0.158,74.5
2023-11-06,Apple,213.44,-0.405,96.0
2023-11-07,Apple,214.88,0.674,106.6
2023-11-08,Apple,215.8,0.43,70.4
2023-11-09,Apple,217.6,0.835,133.9
2023-11-10,Apple,218.97,0.625,86.9
2023-11-13,Apple,221.07,0.96,94.9
2023-11-14,Apple,220.38,-0.313,100.0
2023-11-15,Apple,222.96,1.175,92.6
2023-11-16,Apple,223.57,0.272,105.2
2023-11-17,Apple,227.57,1.788,61.5
2023-11-20,Apple,226.57,-0.44,63.3
2023-11-21,Apple,229.99,1.509,47.0
2023-11-22,Apple,230.6,0.265,93.2
2023-11-23,Apple,229.64,-0.416,103.4
2023-11-24,Apple,228.98,-0.285,93.7
2023-11-27,Apple,228.62,-0.158,130.2
2023-11-28,Apple,229.62,0.436,79.8
2023-11-29,Apple,230.79,0.511,100.1
2023-11-30,Apple,229.94,-0.37,47.2
2023-12-01,Apple,230.09,0.064,68.4
2023-12-04,Apple,234.25,1.809,100.9
2023-12-05,Apple,237.68,1.467,105.5
2023-12-06,Apple,238.68,0.419,71.2
2023-12-07,Apple,238.91,0.094,77.9
2023-12-08,Apple,239.27,0.154,34.5
2023-12-11,Apple,240.58,0.545,69.3
2023-12-12,Apple,238.73,-0.769,106.7
2023-12-13,Apple,238.33,-0.166,97.3
2023-12-14,Apple,235.25,-1.294,95.0
2023-12-15,Apple,236.06,0.345,81.5
2023-12-18,Apple,237.33,0.537,80.2
2023-12-19,Apple,236.44,-0.376,60.2
2023-12-20,Apple,239.44,1.269,101.0
2023-12-21,Apple,237.09,-0.982,92.6
2023-12-22,Apple,234.29,-1.179,94.8
2023-12-25,Apple,234.66,0.156,64.2
2023-12-26,Apple,236.55,0.808,15.4
2023-12-27,Apple,239.66,1.313,112.9
2023-12-28,Apple,238.66,-0.419,65.6
2023-12-29,Apple,240.57,0.804,54.1
2024-01-01,Apple,240.32,-0.104,100.8
2024-01-02,Apple,239.79,-0.222,68.2
2024-01-03,Apple,241.27,0.614,111.8
2024-01-04,Apple,242.27,0.418,98.5
2024-01-05,Apple,238.96,-1.366,100.5
2024-01-08,Apple,241.51,1.063,39.0
2024-01-09,Apple,243.86,0.976,116.4
2024-01-10,Apple,242.3,-0.639,87.8
2024-01-11,Apple,242.71,0.168,68.9
2024-01-12,Apple,243.29,0.239,84.3
2024-01-15,Apple,243.4,0.044,26.7
2024-01-16,Apple,241.91,-0.609,92.3
2024-01-17,Apple,240.19,-0.712,49.1
2024-01-18,Apple,239.7,-0.204,39.4
2024-01-19,Apple,241.5,0.752,34.3
2024-01-22,Apple,242.09,0.241,113.4
2024-01-23,Apple,240.89,-0.494,61.1
2024-01-24,Apple,241.89,0.415,126.0
2024-01-25,Apple,235.95,-2.455,63.9
2024-01-26,Apple,237.63,0.711,28.8
2024-01-29,Apple,233.84,-1.593,46.5
2024-01-30,Apple,232.66,-0.505,117.1
2024-01-31,Apple,230.08,-1.108,75.3
2024-02-01,Apple,227.21,-1.248,63.6
2024-02-02,Apple,228.82,0.71,84.8
2024-02-05,Apple,227.46,-0.595,95.1
2024-02-06,Apple,227.59,0.055,113.5
2024-02-07,Apple,227.0,-0.26,123.5
2024-02-08,Apple,227.36,0.16,69.2
2024-02-09,Apple,227.0,-0.159,40.2
2024-02-12,Apple,224.19,-1.238,67.6
2024-02-13,Apple,225.49,0.582,87.8
2024-02-14,Apple,224.12,-0.608,51.1
2024-02-15,Apple,220.88,-1.446,51.3
2024-02-16,Apple,219.67,-0.549,90.3
2024-02-19,Apple,221.87,1.001,78.5
2024-02-20,Apple,222.93,0.482,81.0
2024-02-21,Apple,221.88,-0.473,57.2
2024-02-22,Apple,220.84,-0.468,73.1
2024-02-23,Apple,219.87,-0.44,52.3
2024-02-26,Apple,223.16,1.496,106.7
2024-02-27,Apple,223.47,0.136,111.1
2024-02-28,Apple,223.87,0.182,24.6
2024-02-29,Apple,225.38,0.672,52.1
2024-03-01,Apple,225.48,0.046,35.1
2024-03-04,Apple,224.71,-0.343,60.5
2024-03-05,Apple,224.07,-0.283,77.5
2024-03-06,Apple,223.68,-0.174,36.5
2024-03-07,Apple,223.38,-0.136,52.3
2024-03-08,Apple,224.47,0.489,49.9
2024-03-11,Apple,224.38,-0.041,86.2
2024-03-12,Apple,225.54,0.517,82.1
2024-03-13,Apple,225.26,-0.123,58.3
2024-03-14,Apple,225.3,0.018,85.3
2024-03-15,Apple,221.66,-1.616,63.6
2024-03-18,Apple,223.25,0.719,71.9
2024-03-19,Apple,223.87,0.275,130.2
2024-03-20,Apple,225.69,0.815,120.2
2024-03-21,Apple,220.58,-2.262,41.0
2024-03-22,Apple,224.4,1.73,104.9
2024-03-25,Apple,224.29,-0.05,104.3
2024-03-26,Apple,226.46,0.97,45.6
2024-03-27,Apple,224.8,-0.733,104.6
2024-03-28,Apple,226.17,0.606,126.1
2024-03-29,Apple,224.56,-0.708,46.3
2024-04-01,Apple,223.78,-0.347,52.5
2024-04-02,Apple,227.62,1.716,110.5
2024-04-03,Apple,227.71,0.037,88.1
2024-04-04,Apple,228.58,0.382,96.5
2024-04-05,Apple,230.69,0.926,90.2
2024-04-08,Apple,232.17,0.641,91.7
2024-04-09,Apple,233.06,0.38,40.2
2024-04-10,Apple,234.38,0.568,111.4
2024-04-11,Apple,239.62,2.237,115.1
2024-04-12,Apple,240.24,0.259,73.1
2024-04-15,Apple,241.4,0.48,78.7
2024-04-16,Apple,244.24,1.179,34.1
2024-04-17,Apple,247.26,1.236,95.4
2024-04-18,Apple,250.51,1.315,97.2
2024-04-19,Apple,252.72,0.883,78.1
2024-04-22,Apple,251.37,-0.534,113.7
2024-04-23,Apple,255.67,1.71,70.0
2024-04-24,Apple,254.35,-0.517,96.9
2024-04-25,Apple,256.01,0.651,49.4
2024-04-26,Apple,255.53,-0.188,79.3
2024-04-29,Apple,256.48,0.373,74.8
2024-04-30,Apple,258.26,0.696,86.8
2024-05-01,Apple,260.06,0.697,68.9
2024-05-02,Apple,262.1,0.784,76.1
2024-05-03,Apple,266.7,1.755,104.8
2024-05-06,Apple,268.89,0.82,66.9
2024-05-07,Apple,269.59,0.263,31.8
2024-05-08,Apple,272.94,1.241,132.5
2024-05-09,Apple,276.83,1.427,121.4
2024-05-10,Apple,275.41,-0.513,41.2
2024-05-13,Apple,278.03,0.953,100.7
2024-05-14,Apple,280.92,1.038,64.9
2024-05-15,Apple,281.58,0.235,87.9
2024-05-16,Apple,286.05,1.587,88.8
2024-05-17,Apple,287.07,0.355,73.0
2024-05-20,Apple,288.72,0.576,56.5
2024-05-21,Apple,289.69,0.336,59.3
2024-05-22,Apple,291.1,0.486,52.5
2024-05-23,Apple,289.92,-0.405,55.0
2024-05-24,Apple,287.95,-0.68,78.0
2024-05-27,Apple,293.01,1.758,58.5
2024-05-28,Apple,292.38,-0.213,100.5
2024-05-29,Apple,291.42,-0.331,124.6
2024-05-30,Apple,287.75,-1.257,62.6
2024-05-31,Apple,287.59,-0.058,87.2
2024-06-03,Apple,285.84,-0.607,95.0
2024-06-04,Apple,290.91,1.774,94.2
2024-06-05,Apple,294.56,1.255,82.3
2024-06-06,Apple,294.22,-0.116,102.3
2024-06-07,Apple,300.85,2.255,94.5
2024-06-10,Apple,304.51,1.215,42.9
2024-06-11,Apple,304.98,0.156,106.1
2024-06-12,Apple,300.17,-1.578,106.6
2024-06-13,Apple,306.95,2.26,57.1
2024-06-14,Apple,304.76,-0.715,81.1
2024-06-17,Apple,301.94,-0.926,100.5
2024-06-18,Apple,305.57,1.203,73.7
2024-06-19,Apple,312.75,2.349,112.2
2024-06-20,Apple,317.38,1.479,150.9
2024-06-21,Apple,319.93,0.806,56.4
2024-06-24,Apple,322.56,0.822,38.6
2024-06-25,Apple,325.85,1.021,89.1
2024-06-26,Apple,328.9,0.934,101.6
2024-06-27,Apple,330.67,0.539,73.1
2024-06-28,Apple,331.95,0.386,123.6
2024-07-01,Apple,332.74,0.241,39.8
2024-07-02,Apple,331.67,-0.323,100.8
2024-07-03,Apple,331.81,0.044,61.8
2024-07-04,Apple,328.19,-1.091,131.6
2024-07-05,Apple,328.74,0.168,139.8
2024-07-08,Apple,326.92,-0.554,57.0
2024-07-09,Apple,324.78,-0.655,63.5
2024-07-10,Apple,325.95,0.36,105.8
2024-07-11,Apple,330.28,1.328,68.4
2024-07-12,Apple,333.37,0.935,78.6
2024-07-15,Apple,329.82,-1.064,80.8
2024-07-16,Apple,327.8,-0.612,22.4
2024-07-17,Apple,330.84,0.926,79.6
2024-07-18,Apple,328.77,-0.624,59.3
2024-07-19,Apple,328.68,-0.028,65.2
2024-07-22,Apple,330.6,0.585,123.3
